page_number,url,title,article
129,https://www.cars.com/articles/2010/12/recall-alert-2009-dodge-journey/,Recall Alert: 2009 Dodge Journey,"On some vehicles, the wires in the front door harnesses may weaken and break over time. If this happens, the side airbag sensors may fail and the airbags may not go off in the event of a crash, increasing the risk of injury.
Chrysler says there have been no reports of crashes, fires or injuries resulting from this issue. If your Journey is experiencing airbag failure, a warning lamp will illuminate in the instrument cluster.
Chrysler will notify affected owners beginning in February 2011. Dealerships will replace the left- and right-door wiring harnesses free of charge.
For more info, owners may call Chrysler at 800-853-1403 or NHTSA¨¹s hot line at 888-327-4236.
"
129,https://www.cars.com/articles/2011/01/recall-alert-2010-11-saab-9-3/,Recall Alert: 2010-11 Saab 9-3,"In the affected vehicles, the fuel pump may seize and fail, causing the engine to stall and increasing the risk of a crash. The vehicles affected by the recall were built between June and October 2010. There have been no reported accidents or injuries because of the defect, Saab says.
Saab will begin notifying owners Feb. 18 and replace the fuel pumps at no charge. For more info, owners can call Saab at 800-955-9007 or NHTSA¨¹s safety hotline at 888-327-4236.
"
129,https://www.cars.com/articles/2011/01/recall-alert-245000-lexus-cars/,"Recall Alert: 245,000 Lexus IS, GS Cars","

Toyota is voluntarily recalling about 245,000 Lexus cars sold in the U.S. because of a possible problem with the fuel pressure sensor installation. The models affected by the recall are 2006-07 GS 300 and GS 350, 2006-09 IS 250, and 2006-08 IS 350. Insufficient tightening of the fuel pressure sensor, which is connected to some engine fuel delivery pipes that have nickel-phosphorus plating, may cause the pressure sensor to loosen. If this happens, fuel could leak past a gasket thatüs used in the connection between the sensor and the fuel delivery pipe. It could also leak through the threaded part of the sensor.  Toyota says there are no warnings that this may occur. However, if fuel is leaking from the fuel pressure sensor, owners may notice a fuel odor coming from the engine compartment. If they do so, Toyota recommends they take it to their dealer for servicing immediately.  There have been four complaints, Toyota says, but there have been no reports of accidents due to the defect. Many of the vehicles in question were previously recalled in January 2009 for fuel lines that experienced corroding over time. Three of the four reports of the current defect were of vehicles not involved in that recall, but one was, leading to the wider range of vehicles involved in the recall.  Toyota is determining how long it will take to produce enough replacement parts before determining a launch date for the recall, which will involve mailings to customers. Recall notices usually include such a datee, but Toyota has sped up the reporting process because of its recent history of recall issues.  Once the recall begins, Lexus dealers will inspect cars for fuel leakage. If no leakage is found, they will tighten the fuel pressure sensor. However, if a leak is found, the gasket between the sensor and fuel delivery pipe will be replaced, and the sensor will be tightened. There will be no charge for the inspection and, if necessary, gasket replacement.  The automaker will notify owners of the recall once the necessary parts have been obtained. For more info, owners can call Lexus at 800-255-3987 or go to www.lexus.com/recall. Toyota also issued a separate recall for 1.3 million cars worldwide today over a separate problem with a fuel delivery pipe. This larger recall doesn¨¹t affect any U.S. cars.
"
130,https://www.cars.com/articles/2010/12/recall-alert-2011-hyundai-santa-fe/,Recall Alert: 2011 Hyundai Santa Fe,"On 2011 Santa Fes built between Sept. 28 and Nov. 25, the rear brake calipers may not have been properly installed. As a result, on affected vehicles the brake fluid may leak. If the brakes are not serviced, the driver could experience reduced braking power, increasing the chance of an accident. If your vehicle is experiencing this problem, a warning light indicating low brake fluid level may light up. If the light is illuminated, call Hyundai¨¹s roadside assistance at 800-243-7766.
Dealers will inspect the rear calipers and replace them if necessary at no charge. If you have any other questions about the recall, owners may contact Hyundai at 800-633-5151 or NHTSA¨¹s hot line at 888-327-4236.
"
130,https://www.cars.com/articles/2010/12/recall-alert-2011-toyota-sienna/,Recall Alert: 2011 Toyota Sienna,"When full brake force is applied, the wiring that controls the rear brake lamps could become deformed because of its close proximity to the pedal. Depending on the amount of deformation, the brake lights could remain on or the brakes could stay partially engaged, causing increased brake wear.
Toyota will contact affected owners in mid-January to explain the situation and provide tips on how to avert this issue. In mid-February, Toyota dealers will begin repairing the bracket assembly that houses the brake light signals. The repair will be done for free.
Owners can contact Toyota at 800-331-4331 for more information.
"
130,https://www.cars.com/articles/2010/12/recall-alert-2010-11-ram-trucks/,Recall Alert: 2010-11 Ram Heavy Duty Trucks,"

Chrysler is recalling 76,122 Ram 2500 and 3500 heavy-duty trucks from the 2010 and 2011 model years over a defective power-steering reservoir cap, according to the National Highway Traffic Safety Administration.On the recalled trucks, which were built between March 2009 and October 2010 and are powered by the available Cummins diesel engine, excessive vent pressure in the reservoir cap could lead to a brake pedal that¨¹s slow to return. As a result, the brake lights may remain lit longer, increasing the risk of a crash. The affected vehicles are equipped with a diesel engine and Hydroboost brake system, which uses power-steering pressure for brake assist.Chrysler will notify owners in February 2011, and dealers will replace the reservoir cap for free. For more info, owners can call Chrysler at 800-853-1403 or NHTSA¨¹s hot line at 888-327-4236.
"
130,https://www.cars.com/articles/2010/12/recall-alert-228235-volkswagen-golf-jetta-new-beetle-rabbit/,"Recall Alert: 228,235 Volkswagen Golf, Jetta, New Beetle, Rabbit","

 Volkswagen is recalling five models across five model years due to an improperly placed fuel line. If the fuel line rubs against other parts, it could leak and lead to a fire. The models involved include:
Depending on the model, dealers will remove or reposition parts that come into contact with the fuel line. VW will begin the recall campaign on or before Jan. 31, 2011. For more info, owners can call Volkswagen at 800-822-8987 or NHTSA¨¹s hot line at 888-327-4236.
"
130,https://www.cars.com/articles/2010/12/recall-alert-2011-kia-sorento/,Recall Alert: 2011 Kia Sorento,"


Kia is recalling 7,697 2011 Kia Sorento crossovers because the rear brake calipers were not properly assembled in some vehicles, according to the National Highway Traffic Safety Administration. In the recalled vehicles, brake fluid can leak from the calipers (especially in cold climates), causing a warning light to illuminate on the instrument panel. Loss of brake fluid can lead to soft or spongy brake pedal feel. If the vehicle is not serviced, drivers will experience reduced braking power, which could increase the risk of a crash. The affected vehicles were built between Sept. 14 and Oct. 4, 2010. You can check your vehicle¨¹s build date on a sticker located on the driver-side doorjamb. Owners will be notified this month. If the brake fluid warning light is illuminated, Kia advises that you do not drive your vehicle and call the automaker at 800-333-4542 to have it towed to the nearest Kia dealer at no charge. Dealers will inspect the calipers and replace them if necessary for free. Owners can call Kia at 800-333-4542 or NHTSA¨¹s hot line at 888-327-4236.
"
130,https://www.cars.com/articles/2010/12/recall-alert-2007-2008-honda-fit/,Recall Alert: 2007-2008 Honda Fit,"Honda is recalling 143,083 2007-08 Honda Fit hatchbacks over a defect with the headlights. In certain models the wiring harness for the headlight control switch can become worn out over repeated use.
As a result, the worn-out plating to the connector can overheat and fail, resulting in the loss of low-beam headlight functions and increasing the risk of an accident.
Honda will notify affected owners starting in January 2011. If needed, dealers will replace the wiring harness and headlight switch free of charge. For additional info, owners can call Honda at 800-999-1009.
"
130,https://www.cars.com/articles/2010/12/recall-alert-1998-2002-honda-passport/,Recall Alert: 1998-2002 Honda Passport,"

Honda announced today it¨¹s recalling 35,984 Passport SUVs from the 1998-2002 model years because of suspension brackets that could corrode. In cold-weather regions where road salt is extensively used, the forward mounting bracket for the rear suspension lower link could corrode and become detached from the frame. This could affect vehicle handling and increase the risk of a crash. No injuries related to the recall have been reported, according to Honda. The recall affects Passports driven in the following states: Connecticut, Delaware, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, West Virginia, Wisconsin and Washington, D.C. Honda has already begun notifying owners, and dealers will inspect the brackets and repair them if necessary. For more info, owners can call Honda at 800-999-1009.
"
